0.383022,2.32139,14.99
0.25,2.43301,14.97
0.0868241,2.4924,14.95
9.91582e-13,2.5,14.93
9.91582e-13,2.5,14.91
9.91582e-13,2.5,14.89
9.91582e-13,2.5,14.87
9.91582e-13,2.5,14.85
9.91582e-13,2.5,14.83
9.91582e-13,2.5,14.81
9.91582e-13,2.5,14.79
-0.17101,2.53015,14.77
-0.321394,2.61698,14.75
-0.433013,2.75,14.73
-0.433013,2.75,14.71
-0.433013,2.75,14.69
-0.433013,2.75,14.67
-0.433013,2.75,14.65
-0.433013,2.75,14.63
-0.433013,2.75,14.61
-0.433013,2.75,14.59
-0.483003,2.82139,14.57
-0.616025,2.93301,14.55
-0.779201,2.9924,14.53
-0.866025,3,14.51
-0.866025,3,14.49
-0.866025,3,14.47
-0.866025,3,14.45
-0.866025,3,14.43
-0.866025,3,14.41
-0.866025,3,14.39
-0.866025,3,14.37
-0.866025,3,14.35
-0.866025,3,14.33
-0.866025,3,14.31
-0.952849,2.9924,14.29
-1.11603,2.93301,14.27
-1.24905,2.82139,14.25
-1.29904,2.75,14.23
-1.29904,2.75,14.21
-1.29904,2.75,14.19
-1.29904,2.75,14.17
-1.29904,2.75,14.15
-1.29904,2.75,14.13
-1.29904,2.75,14.11
-1.29904,2.75,14.09
-1.29904,2.75,14.07
-1.29904,2.75,14.05
-1.29904,2.75,14.03
-1.33587,2.67101,14.01
-1.36603,2.5,13.99
-1.33587,2.32899,13.97
-1.29904,2.25,13.95
-1.23965,2.08682,13.93
-1.23965,1.91318,13.91
-1.29904,1.75,13.89
-1.29904,1.75,13.87
-1.29904,1.75,13.85
-1.29904,1.75,13.83
-1.29904,1.75,13.81
-1.18742,1.88302,13.79
-1.03704,1.96985,13.77
-0.866025,2,13.75
-0.779201,2.0076,13.73
-0.616025,2.06699,13.71
-0.483003,2.17861,13.69
-0.433013,2.25,13.67
-0.433013,2.25,13.65
-0.433013,2.25,13.63
-0.433013,2.25,13.61
-0.469846,2.17101,13.59
-0.5,2,13.57
-0.469846,1.82899,13.55
-0.433013,1.75,13.53
-0.373622,1.58682,13.51
-0.373622,1.41318,13.49
-0.433013,1.25,13.47
-0.433013,1.25,13.45
-0.433013,1.25,13.43
-0.433013,1.25,13.41
-0.433013,1.25,13.39
-0.433013,1.25,13.37
-0.433013,1.25,13.35
-0.433013,1.25,13.33
-0.433013,1.25,13.31
-0.433013,1.25,13.29
-0.433013,1.25,13.27
-0.433013,1.25,13.25
-0.544632,1.11698,13.23
-0.695015,1.03015,13.21
-0.866025,1,13.19
-0.866025,1,13.17
-0.866025,1,13.15
-0.866025,1,13.13
-0.866025,1,13.11
-0.866025,1,13.09
-0.866025,1,13.07
-0.866025,1,13.05
-0.866025,1,13.03
-0.866025,1,13.01
-0.866025,1,12.99
-0.866025,1,12.97
-1.03704,1.03015,12.95
-1.18742,1.11698,12.93
-1.29904,1.25,12.91
-1.29904,1.25,12.89
-1.29904,1.25,12.87
-1.29904,1.25,12.85
-1.29904,1.25,12.83
-1.29904,1.25,12.81
-1.29904,1.25,12.79
-1.29904,1.25,12.77
-1.29904,1.25,12.75
-1.29904,1.25,12.73
-1.29904,1.25,12.71
-1.29904,1.25,12.69
-1.35843,1.41318,12.67
-1.35843,1.58682,12.65
-1.29904,1.75,12.63
-1.29904,1.75,12.61
-1.29904,1.75,12.59
-1.29904,1.75,12.57
-1.29904,1.75,12.55
-1.41066,1.61698,12.53
-1.56104,1.53015,12.51
-1.73205,1.5,12.49
-1.73205,1.5,12.47
-1.73205,1.5,12.45
-1.73205,1.5,12.43
-1.73205,1.5,12.41
-1.73205,1.5,12.39
-1.73205,1.5,12.37
-1.73205,1.5,12.35
-1.73205,1.5,12.33
-1.73205,1.5,12.31
-1.73205,1.5,12.29
-1.73205,1.5,12.27
-1.90306,1.53015,12.25
-2.05344,1.61698,12.23
-2.16506,1.75,12.21
-2.16506,1.75,12.19
-2.16506,1.75,12.17
-2.16506,1.75,12.15
-2.16506,1.75,12.13
-2.16506,1.75,12.11
-2.16506,1.75,12.09
-2.16506,1.75,12.07
-2.16506,1.75,12.05
-2.16506,1.75,12.03
-2.16506,1.75,12.01
-2.16506,1.75,11.99
-2.22445,1.91318,11.97
-2.22445,2.08682,11.95
-2.16506,2.25,11.93
-2.16506,2.25,11.91
-2.16506,2.25,11.89
-2.16506,2.25,11.87
-2.16506,2.25,11.85
-2.16506,2.25,11.83
-2.16506,2.25,11.81
-2.16506,2.25,11.79
-2.16506,2.25,11.77
-2.16506,2.25,11.75
-2.16506,2.25,11.73
-2.16506,2.25,11.71
-2.05344,2.38302,11.69
-1.90306,2.46985,11.67
-1.73205,2.5,11.65
-1.73205,2.5,11.63
-1.73205,2.5,11.61
-1.73205,2.5,11.59
-1.73205,2.5,11.57
-1.73205,2.5,11.55
-1.73205,2.5,11.53
-1.73205,2.5,11.51
-1.73205,2.5,11.49
-1.73205,2.5,11.47
-1.73205,2.5,11.45
-1.73205,2.5,11.43
-1.56104,2.46985,11.41
-1.41066,2.38302,11.39
-1.29904,2.25,11.37
-1.29904,2.25,11.35
-1.29904,2.25,11.33
-1.29904,2.25,11.31
-1.29904,2.25,11.29
-1.29904,2.25,11.27
-1.29904,2.25,11.25
-1.29904,2.25,11.23
-1.24905,2.17861,11.21
-1.11603,2.06699,11.19
-0.952849,2.0076,11.17
-0.866025,2,11.15
-0.866025,2,11.13
-0.866025,2,11.11
-0.866025,2,11.09
-0.866025,2,11.07
-0.866025,2,11.05
-0.866025,2,11.03
-0.866025,2,11.01
-0.695015,1.96985,10.99
-0.544632,1.88302,10.97
-0.433013,1.75,10.95
-0.433013,1.75,10.93
-0.433013,1.75,10.91
-0.433013,1.75,10.89
-0.433013,1.75,10.87
-0.433013,1.75,10.85
-0.433013,1.75,10.83
-0.433013,1.75,10.81
-0.433013,1.75,10.8
-0.433013,1.75,10.8
-0.383022,1.67861,10.79
-0.321394,1.61698,10.78
-0.17101,1.53015,10.76
1.98094e-13,1.5,10.74
1.98094e-13,1.5,10.72
1.98094e-13,1.5,10.7
1.98094e-13,1.5,10.68
1.98094e-13,1.5,10.66
1.98094e-13,1.5,10.64
1.98094e-13,1.5,10.62
1.98094e-13,1.5,10.6
1.98094e-13,1.5,10.58
1.98094e-13,1.5,10.56
1.98094e-13,1.5,10.54
1.98094e-13,1.5,10.52
0.17101,1.53015,10.5
0.321394,1.61698,10.48
0.433013,1.75,10.46
0.483003,1.82139,10.44
0.616025,1.93301,10.42
0.779201,1.9924,10.4
0.866025,2,10.38
1.03704,2.03015,10.36
1.18742,2.11698,10.34
1.29904,2.25,10.32
1.34903,2.32139,10.3
1.48205,2.43301,10.28
1.64523,2.4924,10.26
1.73205,2.5,10.24
1.73205,2.5,10.22
1.73205,2.5,10.2
1.73205,2.5,10.18
1.73205,2.5,10.16
1.73205,2.5,10.14
1.73205,2.5,10.12
1.73205,2.5,10.1
1.73205,2.5,10.08
1.73205,2.5,10.06
1.73205,2.5,10.04
1.81887,2.4924,10.02
1.98205,2.43301,10
2.11507,2.32139,9.98
2.16506,2.25,9.96
