1.38822e-12,3.5,14.98
1.38822e-12,3.5,14.96
1.38822e-12,3.5,14.94
1.38822e-12,3.5,14.92
1.38822e-12,3.5,14.9
1.38822e-12,3.5,14.88
1.38822e-12,3.5,14.86
1.38822e-12,3.5,14.84
1.38822e-12,3.5,14.82
1.38822e-12,3.5,14.8
0.0868241,3.4924,14.78
0.25,3.43301,14.76
0.383022,3.32139,14.74
0.433013,3.25,14.72
0.433013,3.25,14.7
0.433013,3.25,14.68
0.433013,3.25,14.66
0.433013,3.25,14.64
0.433013,3.25,14.62
0.433013,3.25,14.6
0.433013,3.25,14.58
0.433013,3.25,14.56
0.433013,3.25,14.54
0.433013,3.25,14.52
0.469846,3.17101,14.5
0.5,3,14.48
0.469846,2.82899,14.46
0.433013,2.75,14.44
0.433013,2.75,14.42
0.433013,2.75,14.4
0.433013,2.75,14.38
0.433013,2.75,14.36
0.433013,2.75,14.34
0.433013,2.75,14.32
0.433013,2.75,14.3
0.373622,2.58682,14.28
0.373622,2.41318,14.26
0.433013,2.25,14.24
0.433013,2.25,14.22
0.433013,2.25,14.2
0.433013,2.25,14.18
0.433013,2.25,14.16
0.321394,2.38302,14.14
0.17101,2.46985,14.12
1.78463e-12,2.5,14.1
9.91582e-13,2.5,14.08
9.91582e-13,2.5,14.06
9.91582e-13,2.5,14.04
9.91582e-13,2.5,14.02
9.91582e-13,2.5,14
9.91582e-13,2.5,13.98
9.91582e-13,2.5,13.96
-0.0868241,2.5076,13.94
-0.25,2.56699,13.92
-0.383022,2.67861,13.9
-0.433013,2.75,13.88
-0.433013,2.75,13.86
-0.433013,2.75,13.84
-0.433013,2.75,13.82
-0.433013,2.75,13.8
-0.433013,2.75,13.78
-0.433013,2.75,13.76
-0.433013,2.75,13.74
-0.544632,2.88302,13.72
-0.695015,2.96985,13.7
-0.866025,3,13.68
-0.866025,3,13.66
-0.866025,3,13.64
-0.866025,3,13.62
-0.866025,3,13.6
-0.866025,3,13.58
-0.866025,3,13.56
-0.866025,3,13.54
-0.866025,3,13.52
-0.866025,3,13.5
-0.866025,3,13.48
-0.866025,3,13.46
-1.03704,2.96985,13.44
-1.18742,2.88302,13.42
-1.29904,2.75,13.4
-1.29904,2.75,13.38
-1.29904,2.75,13.36
-1.29904,2.75,13.34
-1.29904,2.75,13.32
-1.29904,2.75,13.3
-1.29904,2.75,13.28
-1.29904,2.75,13.26
-1.29904,2.75,13.24
-1.29904,2.75,13.22
-1.29904,2.75,13.2
-1.29904,2.75,13.18
-1.35843,2.58682,13.16
-1.35843,2.41318,13.14
-1.29904,2.25,13.12
-1.2622,2.17101,13.1
-1.23205,2,13.08
-1.2622,1.82899,13.06
-1.29904,1.75,13.04
-1.29904,1.75,13.02
-1.29904,1.75,13
-1.29904,1.75,12.98
-1.24905,1.82139,12.96
-1.11603,1.93301,12.94
-0.952849,1.9924,12.92
-0.866025,2,12.9
-0.695015,2.03015,12.88
-0.544632,2.11698,12.86
-0.433013,2.25,12.84
-0.433013,2.25,12.82
-0.433013,2.25,12.8
-0.433013,2.25,12.78
-0.433013,2.25,12.76
-0.492404,2.08682,12.74
-0.492404,1.91318,12.72
-0.433013,1.75,12.7
-0.396179,1.67101,12.68
-0.366025,1.5,12.66
-0.396179,1.32899,12.64
-0.433013,1.25,12.62
-0.433013,1.25,12.6
