-1.29904,1.25,14.98
-1.29904,1.25,14.96
-1.29904,1.25,14.94
-1.34903,1.32139,14.92
-1.48205,1.43301,14.9
-1.64523,1.4924,14.88
-1.73205,1.5,14.86
-1.90306,1.53015,14.84
-2.05344,1.61698,14.82
-2.16506,1.75,14.8
-2.21505,1.82139,14.78
-2.34808,1.93301,14.76
-2.51125,1.9924,14.74
-2.59808,2,14.72
-2.59808,2,14.7
-2.59808,2,14.68
-2.59808,2,14.66
-2.59808,2,14.64
-2.59808,2,14.62
-2.59808,2,14.6
-2.59808,2,14.59
-2.59808,2,14.58
-2.59808,2,14.56
-2.59808,2,14.54
-2.59808,2,14.52
-2.6849,1.9924,14.5
-2.84808,1.93301,14.48
-2.9811,1.82139,14.46
-3.03109,1.75,14.44
-3.03109,1.75,14.42
-3.03109,1.75,14.4
-3.03109,1.75,14.38
-3.03109,1.75,14.36
-3.03109,1.75,14.34
-3.03109,1.75,14.32
-3.03109,1.75,14.3
-3.03109,1.75,14.28
-3.03109,1.75,14.26
-3.03109,1.75,14.24
-3.06792,1.67101,14.22
-3.09808,1.5,14.2
-3.06792,1.32899,14.18
-3.03109,1.25,14.16
-3.03109,1.25,14.14
-3.03109,1.25,14.12
-3.03109,1.25,14.1
-3.03109,1.25,14.08
-3.03109,1.25,14.06
-3.03109,1.25,14.04
-3.03109,1.25,14.02
-3.03109,1.25,14
-3.03109,1.25,13.98
-3.03109,1.25,13.96
-2.9811,1.17861,13.94
-2.84808,1.06699,13.92
-2.6849,1.0076,13.9
-2.59808,1,13.88
-2.59808,1,13.86
-2.59808,1,13.84
-2.59808,1,13.82
-2.59808,1,13.8
-2.59808,1,13.78
-2.59808,1,13.76
-2.59808,1,13.74
-2.59808,1,13.72
-2.59808,1,13.7
-2.59808,1,13.68
-2.51125,1.0076,13.66
-2.34808,1.06699,13.64
-2.21505,1.17861,13.62
-2.16506,1.25,13.6
-2.16506,1.25,13.58
-2.16506,1.25,13.56
-2.16506,1.25,13.54
-2.2019,1.17101,13.52
-2.23205,1,13.5
-2.2019,0.82899,13.48
-2.16506,0.75,13.46
-2.16506,0.75,13.44
-2.16506,0.75,13.42
-2.16506,0.75,13.4
-2.16506,0.75,13.38
-2.16506,0.75,13.36
-2.16506,0.75,13.34
-2.16506,0.75,13.32
-2.16506,0.75,13.3
-2.16506,0.75,13.28
-2.16506,0.75,13.26
-2.11507,0.678606,13.24
-1.98205,0.566987,13.22
-1.81887,0.507596,13.2
-1.73205,0.5,13.18
-1.73205,0.5,13.16
-1.73205,0.5,13.14
-1.73205,0.5,13.12
-1.73205,0.5,13.1
-1.73205,0.5,13.08
-1.73205,0.5,13.06
-1.73205,0.5,13.04
-1.56104,0.469846,13.02
-1.41066,0.383022,13
-1.29904,0.25,12.98
-1.29904,0.25,12.96
-1.29904,0.25,12.94
-1.29904,0.25,12.92
-1.29904,0.25,12.9
-1.29904,0.25,12.88
-1.29904,0.25,12.86
-1.29904,0.25,12.84
-1.29904,0.25,12.82
-1.29904,0.25,12.8
-1.29904,0.25,12.78
-1.29904,0.25,12.76
-1.23965,0.0868241,12.74
-1.23965,-0.0868241,12.72
-1.29904,-0.25,12.7
-1.29904,-0.25,12.68
-1.29904,-0.25,12.66
-1.29904,-0.25,12.64
-1.29904,-0.25,12.62
-1.29904,-0.25,12.6
-1.29904,-0.25,12.58
-1.29904,-0.25,12.56
-1.29904,-0.25,12.54
-1.29904,-0.25,12.52
-1.29904,-0.25,12.5
-1.29904,-0.25,12.48
-1.41066,-0.383022,12.46
-1.56104,-0.469846,12.44
-1.73205,-0.5,12.42
-1.81887,-0.507596,12.4
-1.98205,-0.566987,12.38
-2.11507,-0.678606,12.36
-2.16506,-0.75,12.34
-2.27668,-0.883022,12.32
-2.42707,-0.969846,12.3
-2.59808,-1,12.28
-2.6849,-1.0076,12.26
-2.84808,-1.06699,12.24
-2.9811,-1.17861,12.22
-3.03109,-1.25,12.2
-3.03109,-1.25,12.18
-3.03109,-1.25,12.16
-3.03109,-1.25,12.14
-3.03109,-1.25,12.12
-3.03109,-1.25,12.1
-3.03109,-1.25,12.08
-3.03109,-1.25,12.06
-3.03109,-1.25,12.04
-3.03109,-1.25,12.02
-3.03109,-1.25,12
-3.06792,-1.32899,11.98
-3.09808,-1.5,11.96
-3.06792,-1.67101,11.94
-3.03109,-1.75,11.92
-3.03109,-1.75,11.9
-3.03109,-1.75,11.88
-3.03109,-1.75,11.86
-3.03109,-1.75,11.84
-3.03109,-1.75,11.82
-3.03109,-1.75,11.8
-3.03109,-1.75,11.78
-3.03109,-1.75,11.76
-3.03109,-1.75,11.74
-3.03109,-1.75,11.72
-2.9811,-1.82139,11.7
-2.84808,-1.93301,11.68
-2.6849,-1.9924,11.66
-2.59808,-2,11.64
-2.59808,-2,11.62
-2.59808,-2,11.6
-2.59808,-2,11.58
-2.59808,-2,11.56
-2.59808,-2,11.54
-2.59808,-2,11.52
-2.59808,-2,11.5
-2.59808,-2,11.48
-2.59808,-2,11.46
-2.59808,-2,11.44
-2.51125,-1.9924,11.42
-2.34808,-1.93301,11.4
-2.21505,-1.82139,11.38
-2.16506,-1.75,11.36
-2.05344,-1.61698,11.34
-1.90306,-1.53015,11.32
-1.73205,-1.5,11.3
-1.64523,-1.4924,11.28
-1.48205,-1.43301,11.26
-1.34903,-1.32139,11.24
-1.29904,-1.25,11.22
-1.29904,-1.25,11.2
-1.29904,-1.25,11.18
-1.29904,-1.25,11.16
-1.29904,-1.25,11.14
-1.29904,-1.25,11.12
-1.29904,-1.25,11.1
-1.29904,-1.25,11.08
-1.29904,-1.25,11.06
-1.29904,-1.25,11.04
-1.29904,-1.25,11.02
-1.2622,-1.17101,11
-1.23205,-1,10.98
-1.2622,-0.82899,10.96
-1.29904,-0.75,10.94
-1.29904,-0.75,10.92
-1.29904,-0.75,10.9
-1.29904,-0.75,10.88
-1.29904,-0.75,10.86
-1.29904,-0.75,10.84
-1.29904,-0.75,10.82
-1.29904,-0.75,10.8
-1.29904,-0.75,10.78
-1.29904,-0.75,10.76
-1.29904,-0.75,10.74
-1.34903,-0.678606,10.72
-1.48205,-0.566987,10.7
-1.64523,-0.507596,10.68
-1.73205,-0.5,10.66
-1.73205,-0.5,10.64
-1.73205,-0.5,10.62
-1.73205,-0.5,10.6
-1.73205,-0.5,10.58
-1.73205,-0.5,10.56
-1.73205,-0.5,10.54
-1.73205,-0.5,10.52
-1.90306,-0.469846,10.5
-2.05344,-0.383022,10.48
-2.16506,-0.25,10.46
-2.16506,-0.25,10.44
-2.16506,-0.25,10.42
-2.16506,-0.25,10.4
-2.16506,-0.25,10.38
-2.10567,-0.413176,10.36
-2.10567,-0.586824,10.34
-2.16506,-0.75,10.32
-2.16506,-0.75,10.3
-2.16506,-0.75,10.28
-2.16506,-0.75,10.26
-2.16506,-0.75,10.24
-2.16506,-0.75,10.22
-2.16506,-0.75,10.2
-2.16506,-0.75,10.18
-2.2019,-0.82899,10.16
-2.23205,-1,10.14
-2.2019,-1.17101,10.12
-2.16506,-1.25,10.1
-2.16506,-1.25,10.08
-2.16506,-1.25,10.06
-2.16506,-1.25,10.04
-2.21505,-1.17861,10.02
-2.34808,-1.06699,10
-2.51125,-1.0076,9.98
-2.59808,-1,9.96
-2.59808,-1,9.94
-2.59808,-1,9.92
-2.59808,-1,9.9
-2.59808,-1,9.88
-2.59808,-1,9.86
-2.59808,-1,9.84
-2.59808,-1,9.82
-2.76909,-0.969846,9.8
-2.91947,-0.883022,9.78
-3.03109,-0.75,9.76
-3.03109,-0.75,9.74
-3.03109,-0.75,9.72
-3.03109,-0.75,9.7
-3.03109,-0.75,9.68
-3.03109,-0.75,9.66
-3.03109,-0.75,9.64
-3.03109,-0.75,9.62
-3.03109,-0.75,9.6
-3.03109,-0.75,9.58
-3.03109,-0.75,9.56
-3.03109,-0.75,9.54
-3.09048,-0.586824,9.52
